target,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20,features_21,features_22,features_23,features_24,features_25,features_26,features_27,features_28,features_29,features_30
-3.95264884609923,-2.10713371149085,0.109264043329953,-0.420439577606524,1.19755315419399,-0.159372966507858,0.348050438717079,-0.206813643720106,-1.44624411096374,0.736330290749084,0.614403937050182,0.301850809896284,-1.11194256472531,-0.435782674138486,0.102029248341055,0.0439661802678213,-2.2448517099719,-2.99392585070624,-3.09278986941257,-1.03006094135578,-0.0572658510746862,1.21045886752299,2.7630672613824,0.441533567314992,-0.0405024059517382,0.279569275552033,0.108854961815865,0.715809802628002,-0.386444262866313,0.354441497748311,0.193367436402312
2.79868943701581,-0.0447008508686287,-0.407230327674694,1.67127399546036,0.915857942803488,0.735796319741666,0.934952048234415,0.629729861472785,0.302132880903661,1.53599489970918,0.586590216179417,0.277707961500703,-0.293973068124279,-0.220755425796509,0.717942855238726,0.540198400922474,-1.06360757317974,0.928922256866301,2.71733613466745,1.49434652520186,-0.608063394998365,1.410836045027,0.281446701367672,0.292385992658038,0.272775560642286,0.431090187980297,1.08415040256172,0.813261424078784,0.915305279519029,-0.718124101370036,-0.292587546297215
-0.949247338614523,-1.15123335171667,-1.3887949002663,-0.801060654651868,0.800482457268869,-1.52338402262303,-0.888781552756414,0.187861921471492,1.31425050459584,-0.810631936168084,-0.286972426047877,-1.37914366462532,0.501661116996918,-0.0050913495547755,0.745940741354336,-0.304062755032195,0.193985312900391,-0.552114270325232,0.911202182808438,0.666346911635977,1.03527073528874,-0.428453020746686,0.422572743170869,-1.35356785280732,-0.738167777387661,-0.31089001378072,-0.251150295509154,0.238089313390769,-1.78176109945345,-1.54009724702682,-0.661416795334727
4.77868467625302,-0.598775531177577,0.662785381630925,0.10364775755326,-0.425623005447644,-0.410521840935548,-0.530790556041163,-1.547020378485,-0.118004575389673,0.0957405474876785,-1.38853612125283,0.300518248289451,0.996441223948276,-0.796834563021289,0.206662950681904,-0.790870188746517,-0.325771304398842,-0.0671623051775282,0.740155899731571,0.147507901653239,-0.665308452062767,0.238592543346037,1.15136015053161,-0.358906477123733,-1.22810439981563,-0.0985125169853862,-1.48587828944839,-1.32192637000001,-1.2053270146262,-1.47533511805151,-0.912731460831255
0.843429951460206,0.438687243191933,0.795894848183293,1.04669935348897,0.277790443263337,-0.824260759166382,0.445823607243569,-0.737231141154824,-0.866590450977528,-1.02181583101341,-0.03993506217856,0.956832331297698,-0.267483852525846,-0.630971380836418,-0.63295472423401,-0.663564961090442,-1.36965087414569,0.257229836843157,0.032751091394887,-0.649712024242816,-1.06620129930419,-0.65635284873918,0.708027295465889,0.311391747964228,1.0312293893476,1.03905115951431,-0.345115235262046,0.787615750243417,1.87037952618029,1.66630702581265,0.745661601545957
1.43849574314587,0.455291467694722,1.60550341898175,1.19161726036525,2.00050517429329,1.24362542089323,-0.254450751311465,0.605729136151734,0.971679600043822,-0.809174430268968,-0.289280928115606,-0.0444371710043497,0.284515209531244,0.267066413552079,0.0306619827758939,-0.00540807727821982,0.647186914802433,-0.338044309091875,-0.869844173139209,0.421488724811889,1.73674230052187,0.769236350720842,1.96983233936529,1.04724821868309,-0.862680202398622,0.207375035035768,0.838375174246188,0.627881907883375,0.615095978697741,1.58968521618516,-0.596373354206871
1.11515746484477,1.13233682772649,0.493054284857339,-0.918586641892056,-0.599495772269347,0.0282821066021122,-1.24716862282888,-0.888052416284856,0.569658376328787,-1.34794102630425,-1.50907994230919,-1.40507902593519,-0.0536976505408863,-0.0350769028375767,0.362882921910024,2.48995969362185,2.07862534824412,0.228419053027499,0.804162457873425,0.41171497109107,-0.372984730668727,-0.293703130567649,0.694895115224913,0.488850862869597,1.1775028023719,1.25234761041464,0.789971465396449,-0.0961513360999421,-0.704429898851411,-1.49177201525769,-0.865779031298072
-4.47717028676437,0.972570225988744,1.06928141791967,-0.317571672176909,0.899218453879303,1.23313113045853,1.41576808048941,0.685846284946031,-0.352292468741519,-0.699492045563523,0.0389304726206663,0.340933320041528,1.1954773204403,0.70772114417799,-1.82371315394808,-1.42882302493601,-0.804674055750306,-0.232558839265282,-0.000280647808072343,-0.979817276854216,0.826024600401735,0.760803650910795,0.0730039495504271,-0.431292342720592,-0.995287842208681,-0.840363251769083,-1.44524477001313,-0.0294523420708439,0.84462642216258,0.882339212086228,-0.447460830652484
2.51130457110837,0.934894520134664,-0.3706512135632,0.77717787981582,-1.54268447232021,-0.818976023481343,0.548455971713485,1.10022254876784,0.156765375732308,-1.06468740655322,-0.167383070757642,0.486031185939427,1.98097318751035,0.625114997121887,1.66327223259234,0.775680439311228,0.520736358101641,1.2376371844151,-0.659656850338194,-1.14413161349595,0.457729439462088,0.0540586372634,0.376264910118951,-0.61125396860763,-0.701936638961753,-0.248230678763304,0.547846468016449,0.53476383767106,-0.0851956690864661,0.427913472496808,0.285008420332249
-0.0461647445563322,1.0415592209314,0.923120426391771,-0.737116857505776,0.060810325689814,-0.627562870679895,-0.858528502709751,-0.520852687078178,-1.75549834583434,-0.508929083967231,-0.770745502699531,-1.47275932503225,-0.663144943369992,-0.744627371011035,-1.02027154850112,-1.70641997971139,-2.33866839069533,-1.21506956743481,-0.729469154300468,-1.07743764130454,0.258062274398628,-0.0065070401255465,0.124130998367359,-0.0114011997472919,1.59388105604349,-0.278791514964939,-1.23619686208538,-0.323142737658061,0.739284331302431,1.12571393507701,0.966064207732832
3.33002391613833,0.675447362415928,-0.296805691925793,1.28324428530008,0.148738962538353,-0.369246139593123,0.91199986479398,1.15402835026149,0.140604329228916,-1.79149662490455,0.452351457639893,0.452967517854183,-0.412595282986584,0.419813404960415,1.01151352537524,0.225807615818047,-1.05061276651784,-0.756886721861466,-1.91885396363579,-1.72632453463555,-2.2790348527047,-2.32732198916594,-1.00327230005867,1.19707708126561,0.034501637116164,0.828878212014651,-0.142921357136764,2.21072430447168,0.151237220484358,-0.373714842873658,-0.822350655825993
2.94191507642784,1.56802921110129,-0.538674623059738,-0.344958059285562,-0.143492998061944,-1.02384387110869,1.2990365373424,0.511505460860884,1.24301911366648,0.184372901262661,-1.04715055696222,0.491625745666559,0.0422422240271588,0.886656823987547,1.34047128571945,1.65838691241498,0.606839042117439,1.56213801584847,0.601849191263693,-0.18170180241873,0.547392160930859,-0.516571870557369,-0.87374109888129,0.156532668757781,-0.129061114109202,0.970268253519943,1.11576332098098,-0.3952065629418,-0.599047168318597,-3.226787495813,-2.36192764092372
11.3148111861848,1.49176631402868,0.109231818730429,0.364750192643661,0.116890708818327,0.515915620744522,0.876167064691051,-0.0581740205803314,0.892414121344241,0.0795861977653954,1.57147395220679,1.45221860948417,1.77540442069036,1.80190463706863,0.134685952404458,-0.922930051836026,0.0399609609069242,-0.418272741122133,1.24877039088858,0.985092302580984,-0.0643871627464447,-1.02788293341195,0.523841322742849,-0.275757968010645,0.754811939662157,-0.952183880692241,-0.854784867934817,-0.840457541781581,0.614749528479908,-0.84719221676155,0.166439542583356
4.05174425293839,0.845324430830622,-0.584301384827045,-0.245260647581566,-1.24156271594378,0.19660762955763,-0.586308045733772,0.25186843475563,1.73816777902942,1.95257821899056,0.72721731476143,0.0570737105058164,0.345333896015732,0.0258183899249294,0.712491593732152,-1.00604713755778,-0.626030400766964,0.0980387198398683,-0.231310532952769,-0.500198841259828,0.204643645308407,-0.857001454481173,-0.157447458033376,-0.488204387238187,0.207717782219496,-0.210511078133751,0.912045717436096,1.08507313775423,0.716195583339555,1.0759547470764,2.27519607862697
0.997767222883155,-0.342326801010684,-0.601366488511527,-0.0379497561124284,1.90393144014231,1.38643442393776,0.073355797140313,0.340558281806081,-0.315183790053576,-0.532558227657643,-0.343044521459085,0.939901109214467,1.02755326087588,0.775973102857355,0.030113475954104,0.603237894342017,0.844163343821238,0.982104512901405,1.01984548537958,0.872428730403135,-1.79539617688089,-1.39569772490331,-2.75229641136436,-1.48807674492781,0.254849592798016,-0.991128777213978,1.89100862583432,1.70304501348196,0.890627029756698,0.626655234492107,1.35818623591728
-4.32552419653468,0.143934726709511,0.562773745472781,0.266185697562752,0.194376777322319,0.248179198097655,1.49364252428553,-0.728619881748511,-1.78878822261896,-1.3124317584444,-1.71229280542835,-0.824906730920253,0.622748353532413,-0.805994544458056,-1.03387370798673,0.538467402005229,-0.107228172194277,-0.615787139922815,0.012453766383557,-0.820266571397684,-0.974742178870311,-2.10049324322726,-3.0662197031782,-3.03429347948302,-2.74834463040284,-1.61584737959528,-2.33754930081198,0.989460437954222,0.546348748017076,0.649277449448857,-0.295660293948423
-5.00494359689096,-0.763298275676762,-1.69400434050744,0.776282443254062,0.306014274059603,-0.53444864827095,-1.43281418983306,-0.061114737219592,-0.74262408710308,-0.5894232198153,1.21982680115979,1.17043432621293,1.69006475209093,0.117411241049453,0.194410578167922,0.615530261382729,1.09133542300684,0.0446051328185309,-0.961204408770708,-0.370461959983004,0.0748185191882785,-0.159068537265964,1.76061374912584,2.16446872806719,0.870206934495406,0.358417010705343,1.75876816648878,1.38067250485675,0.280637837895475,0.785800451101789,-0.961796769878538
7.35357008624157,1.0499121109377,1.98992443336428,1.4244670265155,1.42679183024809,0.401021684823022,0.307207125153149,-0.373531073635474,0.789176223727993,0.771804704295637,-0.910349249345981,0.360341434543958,0.98786901088542,0.106152489315632,0.0439708615636218,0.184814375143998,0.861648683078622,0.438333718139394,-0.974208354074249,-1.83568122574985,-1.20443681518021,-0.908721206222606,-1.15465917333276,-1.01247968746254,-0.585969918166391,-0.443390809156091,-0.692759881448796,-1.09981547446622,-1.20547077678142,-0.848559508188633,1.41464617867205
-2.26717541830212,0.596947745884809,-0.311418861862315,-1.06357876721427,0.871512997859709,0.0706966644427284,-0.0826189667501057,-0.855031349995259,-1.09732091889037,0.0747034245314914,0.719615295219681,1.43452335749673,-0.178629528136823,-0.244457963309513,-1.82389881840046,-0.833916155126214,-1.74469757232524,-1.07907128267233,0.210711427994821,0.737928278136084,-1.92564174031538,0.169617003033641,0.566681411955106,-0.355732110568172,-1.08185926275859,-0.890626927350486,1.21433305656249,0.0659955708093223,0.470567466998866,-0.370218252643171,0.808090104774223
-0.263271047615304,-1.27310345248971,-0.416666247992628,1.59980354769337,0.464481849118556,-0.0334259568096839,0.663809903648618,-1.99795039868785,-1.20356754823986,-1.66505262830331,-2.65297105821092,-1.32087799027887,0.505041816632325,0.154398977712597,-0.184089747815138,1.24988415718889,1.70124424135223,2.11725528217815,1.55490207275191,-1.17397583551454,0.0902197172003507,1.58143481830151,2.12185443493573,2.46298745279621,2.11664231559588,1.434922715711,0.858912452604635,0.686707756811915,0.67836519462547,0.698528355124286,-1.14979966804849
-4.43408069400413,1.53258544651394,0.723051942634303,0.788011991490724,0.0502815822082263,-0.371549851120048,-1.67915924015404,-2.73509185654072,-0.782896693489342,-0.426002739313697,0.5416161317505,0.108724130683535,-0.0901446967571338,0.864975642570872,-0.768869785915946,-0.612772378811629,1.60869351124267,1.07769851793738,-0.528713448524357,0.425843041594856,1.02704127765706,1.43533248515658,1.61466371519502,1.8525798100263,0.700778883950596,1.4407607880417,1.28483768988613,-0.172902802947298,0.284071496834727,-1.17568194846913,0.278168535254738
