target,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20,features_21,features_22,features_23,features_24,features_25,features_26,features_27,features_28,features_29,features_30,features_31,features_32,features_33,features_34,features_35,features_36,features_37,features_38,features_39,features_40,features_41,features_42,features_43,features_44,features_45,features_46,features_47,features_48,features_49,features_50,features_51,features_52,features_53,features_54,features_55,features_56,features_57,features_58,features_59,features_60,features_61,features_62,features_63,features_64,features_65,features_66,features_67,features_68,features_69,features_70,features_71,features_72,features_73,features_74,features_75,features_76,features_77,features_78,features_79,features_80
-6.12393948785103,-0.0401142005992465,-1.17479985842527,-0.669834944408458,-0.428970353920006,0.322592413770182,-0.574014694094255,-0.110671244771111,-0.950879621613698,-0.972643257664312,-0.509913158329217,0.58972715469617,1.41081964630349,0.913573228281488,0.0610056204866799,-1.39060765816052,-1.45933105105009,1.18228788548891,-0.213049805703438,1.22656574500996,0.82467041457712,0.627603926782207,0.491498264098832,0.715588569383402,0.361119689067628,1.94376811584907,0.186071996547242,1.72914578330735,1.10484622601776,0.926744381497702,0.822506069994668,1.6218739075316,0.199509350864982,-0.709068384174057,0.119797493305769,-1.08821515170796,-1.15658576810278,-0.951293350398806,-0.485193073544467,0.251290099546897,0.483082527189966,0.0482862008861011,-0.400136845225986,-0.222159995128329,1.07312423325797,-0.699552193962274,0.6514306811284,-1.68933268380216,-1.14888475521731,0.592462003715973,1.55156826169888,1.08093506380485,-1.29860072765286,-0.85688584715315,-0.794444926725232,-2.23942543124051,-1.7707560715101,-2.65225028071627,-1.60026041148691,-0.730281624064008,-1.85063260126564,-1.38400133192215,0.361051457092228,-0.764482360966432,-1.599529208094,-2.95124291650258,-2.03887268854859,-1.40964539089152,-2.54809162896258,-1.29501425244871,-2.73858498466491,-2.21207340138072,-1.96606841274253,-1.31410957462525,0.310531735140208,0.292195942988518,2.07575052965524,1.78021465943371,0.0739584033168198,-1.22765612754162,0.307973055759
26.987511309146,1.136969664122,-0.900364910331011,-0.37103608348557,-0.989951045026788,0.610258431137897,0.808480112883858,-1.36723967958728,0.112786932842551,-1.60859598782068,0.428456974312194,-0.433415886081049,-0.232830975968217,-1.26041270904008,-0.628585782926796,-0.761170526139968,-0.12834314750645,-0.745301043269281,-1.1357480274266,-0.899124629795808,-0.635367277503,0.218471342672745,0.160371962573247,-0.431694687751586,-0.781829350695658,-0.762965332844224,1.64899732676783,-0.508660539815649,-2.84368986391992,-0.263215773016209,-0.259205995710388,-0.659182537849665,-0.834051160509621,-0.177587311660967,0.581759334378993,1.4872924287931,1.56719100586767,2.82853307811639,2.37179846885134,-0.0134705476345311,1.53569085796406,-0.0587992575308905,1.10659696404003,0.60778735319313,0.856536902843893,0.959874907683483,-1.38091978675412,1.9929730221783,3.05016915967849,2.17685421118151,1.14350252753215,0.980113842793271,1.38853606122443,1.76259981723698,2.05768765024577,3.19018114861192,2.40965297877026,3.43058264287484,2.67126557287968,1.56956326989876,2.3444156391254,2.44307966111034,0.755211335072593,0.785142002433313,2.49425983361916,0.752638812928837,1.38133764813326,0.704017707063306,0.920758557039238,1.01612165555199,1.61404015269515,0.662465078425462,0.388978484854482,0.576031641158557,0.697187449951175,1.34937366123974,-1.0827080483051,0.710078177264362,0.309022487505787,-1.62636076599699,-1.65721671899365
-4.97123420904878,-2.60479337868316,-1.19042954945899,0.77417618693284,-1.11330305661896,-1.03589393999512,-0.273571720502265,1.32360934287666,0.430047214593829,-0.245596522081429,-0.407045669205549,-2.02305998758509,-1.04516773711986,-1.50909330459611,-0.236774066542224,-1.553281995999,-1.99332522119825,-0.237981233893536,-0.921683120772614,-1.26012230063333,-0.505266697412756,-1.24848476087105,-1.98255071410053,-0.8473266083674,-0.169478804678374,1.52490705882556,0.455980016663844,0.202381467726586,-1.22140264434337,0.00301873474507403,0.142513628450319,1.12495412926323,2.06431403966319,0.872504708465757,0.588475205989266,0.677110894460784,0.882481803111712,1.50053989531812,-0.0807696257704463,1.40129223628927,-0.18449219656396,0.114564106392993,-1.33366362356713,-0.17361902718142,-0.898310098500063,1.43248315303989,1.75519631476718,1.43285855549949,1.90239732893106,0.710977246286787,-0.703536503264559,0.520186839744817,0.456097692774049,1.09831431232456,-0.756779551965833,-0.384095744069393,-1.64339956937535,-1.44310441362977,-0.255786815126611,-0.885485157753877,-1.86765574905085,-0.136757806804518,-1.69274164915124,-1.62282973920892,-0.398769093075683,-1.10536327464737,-0.496108616832865,-0.80599810694867,-0.871238384921533,-1.76555435200717,-2.18248842304823,-1.61138315840117,-2.20859176432105,-0.967246472921793,-1.27490449368022,-0.182023122389346,-0.186470044788318,-3.08650138047756,-2.10263554338857,-0.21074740484061,-0.851410036604355
-55.397327740783,-0.226291328577243,-0.66383066830431,0.664507972969999,0.35203226736271,1.46012459973457,-1.47071523296551,-0.236293151019154,0.349748927139049,-0.574971283578344,-0.11893653896502,0.153601906403829,0.545907755034258,0.214422702376753,-0.415474343810748,-1.71240090746745,-2.12330619626015,-2.32735723681325,-0.78624235079038,-1.86455180597863,-1.25371350783631,-1.75148444115565,1.09420847577602,-0.115334710898781,0.823090861737851,1.20425468596132,0.53249441746378,-0.070527759718976,-1.24763949874541,-0.232964570299148,-0.165577142316978,-0.0835071111391908,-1.01411408541468,0.471023425166429,0.895278121684965,-0.82293399585216,-1.50087179366114,-0.489052071262564,-1.68349118502936,-1.60885822361722,-1.90198884261292,0.361466950022398,-0.586108315067319,-1.04337283016127,-0.508758747058055,-1.46289346170763,-1.52697448939588,-1.06857159707399,0.509794196910141,0.546426411931109,-0.829961854132597,0.154667029375194,1.34270358228488,0.195105602316186,1.26336590372512,1.26869014412302,0.62839630492944,-0.0338144418581039,0.0447687478709328,0.453210546224703,1.0229506434235,1.17885621397599,1.69397448936546,-1.62205027767205,-0.675922812350918,0.687228033055993,-0.106438551567378,-1.43539818912272,-0.302839163516566,-0.742906810033948,-1.39182822743049,-0.747076649017106,-0.144446933497728,0.22030962773419,-1.10168607679591,-0.281324975223332,-0.801914505434866,-0.766373083049519,-3.50296452569061,-0.971284658050666,-0.0782298792912819
-39.8921956662392,-0.840179610026524,0.272738770176535,-1.02817266937179,0.310264787370071,-0.575201521636618,0.254431097085566,-0.339822367068453,-0.018088196245554,-0.89506323782589,-2.00660225485597,-0.509139408412417,-0.88829515458058,-1.71608842996656,-1.25060610880096,-1.23031693234325,-0.820925884947749,-0.0420200068992871,0.91997680095348,0.718612249219586,-0.0200614940304912,-2.71691620997035,-1.22627522809248,-0.511915193904028,-1.04689687060751,0.34476475195444,0.483990103361371,-0.148714495198046,-0.23151832513128,-0.209317311086445,0.873986343583444,3.0970754475359,0.665320799270056,-0.181597400376951,0.305521426721428,-0.255199745863582,0.698358860239283,-0.686619361448114,-0.591328169590798,-0.155587830118605,-0.12069882843569,1.2619191733139,0.604694431885315,1.24629036923376,1.88787717265143,1.30223012023297,0.574577904388593,-1.07474367185483,-1.25140675358719,-0.619973276188284,-1.92919056908518,-0.735407665353794,0.10968146584826,-0.732198691122962,0.362585888137936,1.04350352350726,-0.312114803551783,-1.00959736506421,0.905995187742371,0.823538989841559,-0.542642564111179,0.16738079112416,0.0329946917220026,1.96087458571709,-0.20094977505739,-0.374587153034229,0.377900672448206,-0.660200082649915,-2.12613355492047,-1.9188892856196,-1.26104005647971,-0.92305376970099,-0.95850324505138,-0.343386401147506,-0.0590363882981985,-0.949699769212763,-1.35746242091986,0.334952767617635,-1.78657008350079,0.060809723283403,-0.369069347570758
38.6968495653564,-0.588292428353859,-0.0726213049054392,1.53922198959276,2.27048873945674,0.981391240866607,1.91134069890732,0.377322881767104,1.92359297914589,0.459906489132372,0.2594497532339,-0.690719512399732,0.255785033580991,0.811622004942797,0.769310320176221,0.706440231457288,1.48301846140043,0.514157079180538,0.268107627001194,0.282942438729154,1.12391639171162,0.21781117727101,0.881235475476485,2.67159485945088,1.87731098590293,0.798403921101988,-1.53923158719917,-1.66227962601408,1.46201386650753,0.614366120066306,1.88890081671162,0.95739522353074,-0.217112900628094,1.26862102517219,0.93852795668363,-1.20117721633977,0.123732527256486,0.186881333827452,-1.57614779633858,-0.0181743061921371,0.640817691234539,2.10337689131358,2.77337126882792,1.55480648565578,1.22019202043423,-0.00158916066846265,1.27567702385778,-0.506441346292689,0.126497070958079,0.771057813780433,1.27133932009849,1.8340708478384,1.28613022450586,1.68642932337434,2.44288489163871,0.86076442809347,1.40426735994549,1.69978784308136,0.0936413873160441,1.48143899917785,1.96667823770844,2.63876395300278,1.5811276795125,2.53517904922603,1.71442878560481,0.408987189429042,1.41279875677803,0.00505574492567729,-0.385563488618899,0.0746465570440091,0.783023695654832,-1.36186039412042,1.52027851194911,-0.110518818503501,-0.558896545974289,-0.649553287539899,1.1969484822875,1.57908347289041,0.509384809207812,1.25136537362622,-1.32586333872969
-9.41652389371916,-0.673866114635864,-1.03542186699808,-0.448922369975438,-0.31018516805799,0.471572780199261,1.26618051479388,1.41041351503156,0.49756624780787,0.300879073863881,0.932978704627607,1.17711019178273,1.06441778706406,0.00803119035788624,-0.545610845430171,-0.659122403602773,0.841416424663245,1.62393035405771,0.797610333900998,0.751660084333474,-1.66786648468357,-0.431820540214407,-0.197034367786264,0.152607240250755,1.67000325059991,1.43401993936399,1.29872092506888,0.468818391993634,0.5199116268977,1.67044458259648,2.06160312144059,0.0320662680129097,0.242636129134039,-0.175984155906941,1.95280669940366,-0.464010119075969,-0.67332559918253,-1.48335268715617,-0.506298218481197,-1.299537243308,-0.506272955894995,0.283502837428078,0.37908911442322,-0.381795674085208,0.973410137549654,0.719623247710011,-1.65216695196255,-1.42350342208329,-1.87084159559579,-0.148029249309704,-0.6822614028653,-1.61260565526615,-0.832219414023163,0.164046654651561,-0.153263122912933,-0.376398668143552,-2.67267155726208,-2.24308339186133,-1.96162648983952,-2.84767531887075,-0.654956451685733,-0.757782030815759,-0.000473260706813972,-1.19224386897095,-0.304941525915672,-1.85248789779502,0.031632017524576,0.010574218037174,-0.154071718604672,0.367411972731699,-2.20827939682337,-1.23653643024852,-0.332452595499265,-0.350309053348882,0.0940313445219544,0.160056034721874,-0.553850124097911,0.131824788437568,0.919197881502356,-0.147471391262796,-0.107009412767644
-81.2038180856218,-0.297568414029465,-0.286401390876743,-0.964424115574573,-0.937887865079132,-0.661286910108299,-0.2289453166453,-0.499915177680847,-0.496436245374987,-0.16500640128263,1.2786124355891,-0.192886159950363,0.593045961821464,0.65878772125423,1.06346365243163,-0.202956439982887,-1.65661218688915,-1.3657560291618,0.298936897715225,0.143995188105888,0.15958261345674,0.0525677238569364,-1.40676780556794,-1.29147695313044,-0.361079333206341,-0.890829659838116,-1.51982466356897,-0.964252890858326,-0.517001577926346,-0.695941140154975,0.997947426274415,0.522494912789611,1.37735750012377,0.604990231659582,-0.59358924428123,-1.17185184682133,-0.870628480822317,1.15256310318172,-0.337367177742656,-0.479912955070416,-0.896478097330244,-1.92255506610488,-1.47350794534668,-2.0357692632558,-0.921343304392676,-0.632427602659547,-0.932778981053753,-1.91873992106518,-2.25827173500309,-2.20756278514306,-2.2013748571524,-1.23947036724873,-0.835598767260187,-2.05468711687311,0.275445849224314,-1.11519926373546,-0.529107175601372,-3.11187741831202,-1.72446853282563,-2.44445268816132,-2.63370937136094,-1.73133209189139,-2.06321292269455,-1.2199857429718,-1.80408044933851,-0.168851428798265,-1.04596821764901,-0.630512045976117,-1.94663848329592,-1.71786873779146,-0.668003967210669,-1.27588479934722,0.958483238994375,-1.22444449204649,-1.06381848053418,1.00636735052955,-1.27119138177237,-0.135678050026525,0.472916733869305,0.747281966980424,-0.836943734556151
-0.230461701492651,0.343855226140732,0.427143514136566,0.655070033223793,0.0940130416364149,0.172048669717444,1.40569829090389,0.0137215508774005,-0.284701869209051,0.858243196145215,-0.268851457136278,0.437172744885946,-0.341921331873399,-1.45616912699201,-1.28285174819063,-0.384641823153431,-0.316933180201075,-0.979404549726997,0.25392568134784,0.353587826194607,0.0733909081486895,1.57177569428092,3.00551884322842,1.54839233756271,-0.164780878897547,-0.270504241999334,0.909163668158675,1.14825891434271,0.267642954445256,0.181733758386274,1.72656132897873,0.0748196646424814,0.909876350468157,0.677852972944396,3.00613821550723,-0.332053118779179,1.29452471439688,1.37167960847766,1.28062679821568,1.23764472748677,0.2331032406629,0.819610764217287,-0.563248593505206,0.681136544225645,0.717526406598603,0.30610010687389,0.230385561000486,-0.202499520445691,-0.456551912537719,-0.920492046793195,-0.484592400275266,0.232517786460271,-0.0578058852636288,-0.254100551345893,0.419677416188707,0.814431265440273,-1.6039823994321,-0.264965225323157,-2.01185515576461,-1.93362154430277,-2.05681823960174,-2.6539785107993,-1.49296047039935,-2.90923237395232,-1.3849586310193,-1.27997801014085,-0.0867399564588285,0.188512173985856,-0.906048957696737,-1.79860411413898,-0.784350561158179,-1.22017571219036,0.194656033830753,-1.35915500924676,-1.11714602012134,0.167564672964388,0.497058814464607,1.32365446188906,-0.118514155891638,-1.61985056760743,0.666438318771099
60.4749145085869,0.398767408121681,0.180344672657814,-0.223675153802935,-1.21218397865632,0.463933486730739,-0.48043744901986,-0.248792287412488,-0.735442135112556,0.235045332054204,2.20772963882533,0.700607842831184,0.59163648391739,0.298912083165469,0.756355924252621,0.357178460836321,0.189337142367517,0.514497725889882,-1.63896226540511,-0.276310685225878,-1.69246430918785,-0.85342834661624,-1.34491363797227,-0.427465663537335,0.70311615849354,-0.0435276913682849,0.910223930531352,1.06633965476849,1.20603580854202,0.620280367785144,-0.0377073635856193,-1.55106481368735,-1.12429844209471,-0.131509184207432,-0.512688815258798,-1.53277270122346,-0.8880189487221,-0.0383279497551459,-0.171056611181128,-0.980102363005551,-0.322742273078541,-0.628398013001672,0.723235810559402,-0.924094302574361,-1.35881606908085,-1.58844275083652,0.471110901785544,-0.293401985846868,1.27361060008564,1.1506653162964,0.79085914453897,0.95899141092114,0.360884054019363,1.97973732956487,1.81104057940766,0.610331026634185,0.725776184894971,1.56811009814314,4.55983089850158,3.81627532872617,3.02445257490686,4.10198311920353,3.9888847674238,3.83447119980623,4.556467198733,3.12056188874595,1.3685362262898,0.629582748049254,0.104652523198406,2.96904442654806,3.25069770599572,3.12674807438873,2.48315046015644,2.87305095644847,1.32517849387064,1.60776878490309,1.32872581518906,1.43745310144766,-0.657461724009226,1.23854595383788,-0.452795515892436
